Gene stable ID	GO term accession
ENSCHAG00000023979	GO:0004888
ENSCHAG00000023979	GO:0005886
ENSCHAG00000023979	GO:0007155
ENSCHAG00000023979	GO:0007186
ENSCHAG00000023979	GO:0004930
ENSCHAG00000023979	GO:0016020
ENSCHAG00000023979	GO:0016021
ENSCHAG00000023979	GO:0005509
ENSCHAG00000023979	GO:0055113
ENSCHAG00000023979	GO:0098609
ENSCHAG00000023979	GO:0008104
ENSCHAG00000023979	GO:0021754
ENSCHAG00000023980	GO:0098656
ENSCHAG00000023980	GO:0008308
ENSCHAG00000023980	GO:0006820
ENSCHAG00000023980	GO:0005741
ENSCHAG00000023980	GO:0055085
ENSCHAG00000023980	GO:0016021
ENSCHAG00000023981	
ENSCHAG00000023982	
ENSCHAG00000023983	GO:0006545
ENSCHAG00000023983	GO:0046654
ENSCHAG00000023983	GO:0004146
ENSCHAG00000023983	GO:0050661
ENSCHAG00000023983	GO:0055114
ENSCHAG00000023984	GO:0046983
ENSCHAG00000023985	GO:0006545
ENSCHAG00000023985	GO:0046654
ENSCHAG00000023985	GO:0004146
ENSCHAG00000023985	GO:0050661
ENSCHAG00000023985	GO:0055114
ENSCHAG00000023986	
ENSCHAG00000023988	GO:0007275
ENSCHAG00000023988	GO:0016021
ENSCHAG00000023989	GO:0038023
ENSCHAG00000023990	GO:0005525
ENSCHAG00000023991	GO:0004222
ENSCHAG00000023991	GO:0008237
ENSCHAG00000023991	GO:0006508
ENSCHAG00000023992	
ENSCHAG00000023993	
ENSCHAG00000023994	GO:0016491
ENSCHAG00000023994	GO:0055114
ENSCHAG00000023994	GO:0042541
ENSCHAG00000023994	GO:0043249
ENSCHAG00000023994	GO:0042168
ENSCHAG00000023995	GO:0006545
ENSCHAG00000023995	GO:0046654
ENSCHAG00000023995	GO:0004146
ENSCHAG00000023995	GO:0050661
ENSCHAG00000023995	GO:0055114
ENSCHAG00000023996	GO:0008146
ENSCHAG00000023997	GO:0005509
ENSCHAG00000023997	GO:0030018
ENSCHAG00000023998	
ENSCHAG00000024000	
ENSCHAG00000024001	GO:0016706
ENSCHAG00000024001	GO:0008168
ENSCHAG00000024001	GO:0055114
ENSCHAG00000024002	
ENSCHAG00000024003	GO:0005515
ENSCHAG00000024005	GO:0001664
ENSCHAG00000024005	GO:0031683
ENSCHAG00000024005	GO:0019001
ENSCHAG00000024005	GO:0007165
ENSCHAG00000024005	GO:0003924
ENSCHAG00000024005	GO:0007186
ENSCHAG00000024007	
ENSCHAG00000024008	
ENSCHAG00000024011	GO:0022857
ENSCHAG00000024011	GO:0055085
ENSCHAG00000024011	GO:0016020
ENSCHAG00000024011	GO:0006814
ENSCHAG00000024011	GO:0015382
ENSCHAG00000024011	GO:0008272
ENSCHAG00000024012	GO:0008234
ENSCHAG00000024012	GO:0006508
ENSCHAG00000024013	GO:0005509
ENSCHAG00000024014	GO:0061386
ENSCHAG00000024014	GO:0031101
ENSCHAG00000024014	GO:0007160
ENSCHAG00000024014	GO:0005509
ENSCHAG00000024015	
ENSCHAG00000024016	
ENSCHAG00000024017	GO:0004995
ENSCHAG00000024017	GO:0005886
ENSCHAG00000024017	GO:0007186
ENSCHAG00000024017	GO:0004930
ENSCHAG00000024017	GO:0016021
ENSCHAG00000024018	GO:0001664
ENSCHAG00000024018	GO:0031683
ENSCHAG00000024018	GO:0019001
ENSCHAG00000024018	GO:0007165
ENSCHAG00000024018	GO:0003924
ENSCHAG00000024018	GO:0007186
ENSCHAG00000024021	GO:0003774
ENSCHAG00000024021	GO:0016459
ENSCHAG00000024021	GO:0005524
ENSCHAG00000024021	GO:0005515
ENSCHAG00000024021	GO:0051015
ENSCHAG00000024021	GO:0048546
ENSCHAG00000024021	GO:0008361
ENSCHAG00000024021	GO:0061564
ENSCHAG00000024021	GO:0043588
ENSCHAG00000024021	GO:0098856
ENSCHAG00000024021	GO:0003242
ENSCHAG00000024021	GO:0003245
ENSCHAG00000024021	GO:0032456
ENSCHAG00000024022	GO:0070493
ENSCHAG00000024022	GO:0015057
ENSCHAG00000024022	GO:0007596
ENSCHAG00000024022	GO:0007186
ENSCHAG00000024022	GO:0004930
ENSCHAG00000024022	GO:0016021
ENSCHAG00000024023	GO:2000145
ENSCHAG00000024026	
ENSCHAG00000024027	GO:0007186
ENSCHAG00000024027	GO:0004930
ENSCHAG00000024027	GO:0016021
ENSCHAG00000024028	GO:0006355
ENSCHAG00000024028	
ENSCHAG00000024029	GO:0006412
ENSCHAG00000024029	GO:0005840
ENSCHAG00000024029	GO:0003735
ENSCHAG00000024030	GO:0070493
ENSCHAG00000024030	GO:0015057
ENSCHAG00000024030	GO:0007596
ENSCHAG00000024030	GO:0007186
ENSCHAG00000024030	GO:0004930
ENSCHAG00000024030	GO:0016021
ENSCHAG00000024031	GO:0055085
ENSCHAG00000024031	GO:0006811
ENSCHAG00000024031	GO:0005216
ENSCHAG00000024031	GO:0016020
ENSCHAG00000024032	GO:0070493
ENSCHAG00000024032	GO:0015057
ENSCHAG00000024032	GO:0007596
ENSCHAG00000024032	GO:0007186
ENSCHAG00000024032	GO:0004930
ENSCHAG00000024032	GO:0016021
ENSCHAG00000024033	
ENSCHAG00000024034	
ENSCHAG00000024035	
ENSCHAG00000024038	
ENSCHAG00000024041	
ENSCHAG00000024042	GO:0005615
ENSCHAG00000024042	GO:0005509
ENSCHAG00000024042	GO:0005515
ENSCHAG00000024043	
ENSCHAG00000024044	
ENSCHAG00000024045	GO:0060271
ENSCHAG00000024045	GO:0014807
ENSCHAG00000024045	GO:0065001
ENSCHAG00000024045	GO:1901207
ENSCHAG00000024046	GO:0007420
ENSCHAG00000024046	GO:0001944
ENSCHAG00000024046	GO:0001889
ENSCHAG00000024046	GO:0005737
ENSCHAG00000024046	GO:0035462
ENSCHAG00000024046	GO:0042476
ENSCHAG00000024046	GO:0009953
ENSCHAG00000024046	GO:0009952
ENSCHAG00000024046	GO:0048332
ENSCHAG00000024046	GO:0030510
ENSCHAG00000024046	GO:0051216
ENSCHAG00000024046	GO:0005938
ENSCHAG00000024046	GO:0007368
ENSCHAG00000024046	GO:0060030
ENSCHAG00000024046	GO:0001947
ENSCHAG00000024046	GO:0003140
ENSCHAG00000024046	GO:0035050
ENSCHAG00000024046	GO:0048264
ENSCHAG00000024046	GO:0035162
ENSCHAG00000024046	GO:0003143
ENSCHAG00000024046	GO:0003146
ENSCHAG00000024046	GO:0061371
ENSCHAG00000024046	GO:0030509
ENSCHAG00000024046	GO:0003342
ENSCHAG00000024046	GO:0048368
ENSCHAG00000024046	GO:0001503
ENSCHAG00000024046	GO:0003230
ENSCHAG00000024046	GO:0070724
ENSCHAG00000024046	GO:0021556
ENSCHAG00000024046	GO:0035124
ENSCHAG00000024046	GO:0046588
ENSCHAG00000024046	GO:0007178
ENSCHAG00000024046	GO:0004675
ENSCHAG00000024046	GO:0016020
ENSCHAG00000024046	GO:0006468
ENSCHAG00000024046	GO:0004672
ENSCHAG00000024046	GO:0005524
ENSCHAG00000024047	GO:0005544
ENSCHAG00000024047	GO:0005509
ENSCHAG00000024048	GO:0003676
ENSCHAG00000024049	GO:0000077
ENSCHAG00000024049	GO:0006281
ENSCHAG00000024049	GO:0005634
ENSCHAG00000024049	GO:0003689
ENSCHAG00000024049	GO:0031389
ENSCHAG00000024050	GO:0008076
ENSCHAG00000024050	GO:0006813
ENSCHAG00000024050	GO:0005249
ENSCHAG00000024050	GO:0051260
ENSCHAG00000024050	GO:0055085
ENSCHAG00000024050	GO:0006811
ENSCHAG00000024050	GO:0005216
ENSCHAG00000024050	GO:0016020
ENSCHAG00000024050	GO:0005515
ENSCHAG00000024051	GO:0070588
ENSCHAG00000024051	GO:0005262
ENSCHAG00000024051	GO:0055085
ENSCHAG00000024051	GO:0006811
ENSCHAG00000024051	GO:0005216
ENSCHAG00000024051	GO:0016020
ENSCHAG00000024051	GO:0005515
ENSCHAG00000024052	GO:0008270
ENSCHAG00000024052	GO:0005515
ENSCHAG00000024056	GO:0071391
ENSCHAG00000024056	GO:0042578
ENSCHAG00000024056	GO:0042132
ENSCHAG00000024056	GO:0016791
ENSCHAG00000024056	GO:0005975
ENSCHAG00000024057	GO:0070530
ENSCHAG00000024058	GO:0000976
ENSCHAG00000024058	GO:0007420
ENSCHAG00000024058	GO:0006334
ENSCHAG00000024058	GO:0000786
ENSCHAG00000024058	GO:0046982
ENSCHAG00000024058	GO:0003677
ENSCHAG00000024059	GO:0005249
ENSCHAG00000024059	GO:0006811
ENSCHAG00000024059	GO:0016020
ENSCHAG00000024060	GO:0001946
ENSCHAG00000024060	GO:1904888
ENSCHAG00000024060	GO:0060841
ENSCHAG00000024060	GO:0055013
ENSCHAG00000024060	GO:0060838
ENSCHAG00000024060	GO:0003700
ENSCHAG00000024060	GO:0006355
ENSCHAG00000024060	GO:0008270
ENSCHAG00000024060	GO:0043565
ENSCHAG00000024060	GO:0060845
ENSCHAG00000024061	
ENSCHAG00000024062	GO:0005667
ENSCHAG00000024062	GO:0051726
ENSCHAG00000024062	GO:0005634
ENSCHAG00000024062	GO:0006357
ENSCHAG00000024062	GO:0051302
ENSCHAG00000024064	GO:0005515
ENSCHAG00000024065	GO:0004692
ENSCHAG00000024065	GO:0004674
ENSCHAG00000024065	GO:0006468
ENSCHAG00000024065	GO:0004672
ENSCHAG00000024065	GO:0005524
ENSCHAG00000024066	GO:0016192
ENSCHAG00000024067	
ENSCHAG00000024068	GO:0006468
ENSCHAG00000024068	GO:0004672
ENSCHAG00000024068	GO:0005524
ENSCHAG00000024068	GO:0005515
ENSCHAG00000024069	GO:0048840
ENSCHAG00000024071	GO:0016706
ENSCHAG00000024071	GO:0008168
ENSCHAG00000024071	GO:0055114
ENSCHAG00000024072	GO:0008236
ENSCHAG00000024072	GO:0006508
ENSCHAG00000024072	GO:0004252
ENSCHAG00000024072	GO:0048884
ENSCHAG00000024072	GO:0048899
ENSCHAG00000024073	
ENSCHAG00000024074	GO:0005576
ENSCHAG00000024075	GO:0003774
ENSCHAG00000024075	GO:0016459
ENSCHAG00000024075	GO:0005856
ENSCHAG00000024075	GO:0005524
ENSCHAG00000024075	GO:0005515
ENSCHAG00000024076	GO:0004784
ENSCHAG00000024076	GO:0001780
ENSCHAG00000024076	GO:0046686
ENSCHAG00000024076	GO:0045087
ENSCHAG00000024076	GO:0051597
ENSCHAG00000024076	GO:0019430
ENSCHAG00000024076	GO:0006801
ENSCHAG00000024076	GO:0046872
ENSCHAG00000024076	GO:0055114
ENSCHAG00000024077	GO:0009058
ENSCHAG00000024077	GO:0003824
ENSCHAG00000024078	GO:0032434
ENSCHAG00000024079	GO:0005515
ENSCHAG00000024080	GO:0017095
ENSCHAG00000024080	GO:0008146
ENSCHAG00000024080	GO:0016021
ENSCHAG00000024081	GO:0005515
ENSCHAG00000024081	
ENSCHAG00000024082	GO:0003723
ENSCHAG00000024082	GO:0003676
ENSCHAG00000024084	GO:0035556
ENSCHAG00000024084	GO:0005515
ENSCHAG00000024087	GO:0007186
ENSCHAG00000024087	GO:0004930
ENSCHAG00000024087	GO:0016021
ENSCHAG00000024088	GO:0006298
ENSCHAG00000024088	GO:0030983
ENSCHAG00000024088	GO:0005524
ENSCHAG00000024090	
ENSCHAG00000024091	
ENSCHAG00000024092	
ENSCHAG00000024093	GO:0006468
ENSCHAG00000024093	GO:0004672
ENSCHAG00000024093	GO:0005524
ENSCHAG00000024094	GO:0007528
ENSCHAG00000024094	GO:0010821
ENSCHAG00000024094	GO:0055085
ENSCHAG00000024095	
ENSCHAG00000024096	GO:2000601
ENSCHAG00000024096	GO:0007015
ENSCHAG00000024096	GO:0003779
ENSCHAG00000024096	GO:0002574
ENSCHAG00000024096	GO:0030225
ENSCHAG00000024097	
ENSCHAG00000024098	GO:0080009
ENSCHAG00000024098	GO:0000381
ENSCHAG00000024098	GO:0005634
ENSCHAG00000024098	GO:0042981
ENSCHAG00000024099	GO:0044030
ENSCHAG00000024099	GO:0005524
ENSCHAG00000024100	GO:0017108
ENSCHAG00000024100	GO:0004386
ENSCHAG00000024100	GO:0017116
ENSCHAG00000024100	GO:0033567
ENSCHAG00000024102	GO:0016279
ENSCHAG00000024103	GO:0006879
ENSCHAG00000024103	GO:0005737
ENSCHAG00000024103	GO:0030371
ENSCHAG00000024103	GO:0017148
ENSCHAG00000024103	GO:0030350
ENSCHAG00000024104	
ENSCHAG00000024105	GO:0016279
ENSCHAG00000024106	
ENSCHAG00000024107	GO:0060271
ENSCHAG00000024107	GO:0043009
ENSCHAG00000024107	GO:0001878
ENSCHAG00000024107	GO:0040014
ENSCHAG00000024107	GO:0003682
ENSCHAG00000024107	GO:0016887
ENSCHAG00000024107	GO:0005524
ENSCHAG00000024108	
ENSCHAG00000024109	GO:0004017
ENSCHAG00000024109	GO:0005524
ENSCHAG00000024110	
ENSCHAG00000024111	
ENSCHAG00000024112	GO:0006013
ENSCHAG00000024112	GO:0004559
ENSCHAG00000024112	GO:0005975
ENSCHAG00000024112	GO:0003824
ENSCHAG00000024113	GO:0045216
ENSCHAG00000024113	GO:0007605
ENSCHAG00000024113	GO:0016020
ENSCHAG00000024113	GO:0061689
ENSCHAG00000024115	GO:0008502
ENSCHAG00000024115	GO:0007186
ENSCHAG00000024115	GO:0004930
ENSCHAG00000024115	GO:0016021
ENSCHAG00000024117	GO:0016020
ENSCHAG00000024118	GO:0005179
ENSCHAG00000024118	GO:0005576
ENSCHAG00000024119	GO:0030374
ENSCHAG00000024119	GO:0035257
ENSCHAG00000024119	GO:0003713
ENSCHAG00000024119	GO:0005634
ENSCHAG00000024119	GO:0046983
ENSCHAG00000024119	GO:0006355
ENSCHAG00000024120	GO:0097190
ENSCHAG00000024120	GO:0005515
ENSCHAG00000024120	GO:1901222
ENSCHAG00000024121	GO:0015026
ENSCHAG00000024121	GO:0030509
ENSCHAG00000024121	GO:0010975
ENSCHAG00000024121	GO:0048681
ENSCHAG00000024121	GO:0000902
ENSCHAG00000024121	GO:0031293
ENSCHAG00000024122	GO:0005515
ENSCHAG00000024123	GO:0005515
ENSCHAG00000024124	GO:0016887
ENSCHAG00000024124	GO:0005524
ENSCHAG00000024125	GO:0002376
ENSCHAG00000024125	GO:0004175
ENSCHAG00000024125	GO:0005839
ENSCHAG00000024126	GO:0000439
ENSCHAG00000024126	GO:0006351
ENSCHAG00000024126	GO:0006289
ENSCHAG00000024126	GO:0006281
ENSCHAG00000024126	GO:0008270
ENSCHAG00000024126	
ENSCHAG00000024127	GO:0042773
ENSCHAG00000024127	GO:0008137
ENSCHAG00000024127	GO:0016651
ENSCHAG00000024127	GO:0016491
ENSCHAG00000024127	GO:0055114
ENSCHAG00000024127	GO:0051536
ENSCHAG00000024127	GO:0009055
ENSCHAG00000024127	GO:0016020
ENSCHAG00000024128	GO:0008081
ENSCHAG00000024128	GO:0004114
ENSCHAG00000024128	GO:0007165
ENSCHAG00000024129	GO:0004697
ENSCHAG00000024129	GO:0004674
ENSCHAG00000024129	GO:0035556
ENSCHAG00000024129	GO:0006468
ENSCHAG00000024129	GO:0004672
ENSCHAG00000024129	GO:0005524
ENSCHAG00000024130	GO:0003676
ENSCHAG00000024130	GO:0003729
ENSCHAG00000024130	GO:0048846
ENSCHAG00000024131	GO:0005509
ENSCHAG00000024132	GO:0004298
ENSCHAG00000024132	GO:0005839
ENSCHAG00000024132	GO:0051603
ENSCHAG00000024133	GO:0045087
ENSCHAG00000024133	GO:0005634
ENSCHAG00000024133	GO:0003700
ENSCHAG00000024133	GO:0003677
ENSCHAG00000024133	GO:0006355
ENSCHAG00000024133	GO:0007165
ENSCHAG00000024134	GO:0005509
ENSCHAG00000024134	GO:0005515
ENSCHAG00000024135	
ENSCHAG00000024136	
ENSCHAG00000024137	
ENSCHAG00000024138	GO:0002574
ENSCHAG00000024138	GO:0005515
ENSCHAG00000024139	GO:0004104
ENSCHAG00000024140	GO:0006308
ENSCHAG00000024140	GO:0004536
ENSCHAG00000024141	GO:0046933
ENSCHAG00000024141	GO:0015986
ENSCHAG00000024142	GO:1901981
ENSCHAG00000024142	GO:0043065
ENSCHAG00000024143	GO:0004960
ENSCHAG00000024143	GO:0007186
ENSCHAG00000024143	GO:0004930
ENSCHAG00000024143	GO:0016021
ENSCHAG00000024144	
ENSCHAG00000024146	GO:0030246
ENSCHAG00000024148	GO:0005515
ENSCHAG00000024149	
ENSCHAG00000024150	GO:0005515
ENSCHAG00000024151	GO:0007186
ENSCHAG00000024151	GO:0004930
ENSCHAG00000024151	GO:0016021
ENSCHAG00000024152	
ENSCHAG00000024153	
ENSCHAG00000024154	
ENSCHAG00000024155	GO:0007010
ENSCHAG00000024155	GO:0006915
ENSCHAG00000024155	GO:0004674
ENSCHAG00000024155	GO:0006468
ENSCHAG00000024155	GO:0004672
ENSCHAG00000024155	GO:0005524
ENSCHAG00000024157	GO:0005509
ENSCHAG00000024157	GO:0005515
ENSCHAG00000024158	
ENSCHAG00000024159	GO:0007186
ENSCHAG00000024159	GO:0004930
ENSCHAG00000024159	GO:0016021
ENSCHAG00000024160	GO:0004713
ENSCHAG00000024160	GO:0006468
ENSCHAG00000024160	GO:0004672
ENSCHAG00000024160	GO:0005524
ENSCHAG00000024160	GO:0005515
ENSCHAG00000024161	GO:0006334
ENSCHAG00000024161	GO:0005634
ENSCHAG00000024161	GO:0001878
ENSCHAG00000024163	
ENSCHAG00000024164	GO:0019789
ENSCHAG00000024164	GO:0008270
ENSCHAG00000024165	GO:0007186
ENSCHAG00000024165	GO:0004930
ENSCHAG00000024165	GO:0016021
ENSCHAG00000024166	GO:0004190
ENSCHAG00000024166	GO:0016021
ENSCHAG00000024166	GO:0043523
ENSCHAG00000024167	GO:0007186
ENSCHAG00000024167	GO:0004930
ENSCHAG00000024167	GO:0016021
ENSCHAG00000024168	
ENSCHAG00000024169	GO:0002376
ENSCHAG00000024169	GO:0004175
ENSCHAG00000024169	GO:0005839
ENSCHAG00000024169	GO:0051603
ENSCHAG00000024170	GO:0005212
ENSCHAG00000024170	GO:0016020
ENSCHAG00000024170	GO:0016021
ENSCHAG00000024171	GO:0005839
ENSCHAG00000024171	GO:0051603
ENSCHAG00000024172	
ENSCHAG00000024173	GO:0031167
ENSCHAG00000024173	GO:0008649
ENSCHAG00000024173	GO:0032259
ENSCHAG00000024173	GO:0006364
ENSCHAG00000024173	GO:0001510
ENSCHAG00000024173	GO:0005634
ENSCHAG00000024173	GO:0008168
ENSCHAG00000024174	GO:0016020
ENSCHAG00000024175	GO:0048484
ENSCHAG00000024175	GO:0005515
ENSCHAG00000024176	GO:0046983
ENSCHAG00000024177	GO:0005509
ENSCHAG00000024177	GO:0005515
ENSCHAG00000024177	GO:0009953
ENSCHAG00000024177	GO:0030903
ENSCHAG00000024177	GO:0030510
ENSCHAG00000024177	GO:0060034
ENSCHAG00000024178	GO:0005509
ENSCHAG00000024180	GO:0002088
ENSCHAG00000024180	GO:0005372
ENSCHAG00000024180	GO:0070309
ENSCHAG00000024180	GO:0015250
ENSCHAG00000024180	GO:0006833
ENSCHAG00000024180	GO:0015267
ENSCHAG00000024180	GO:0055085
ENSCHAG00000024180	GO:0016020
ENSCHAG00000024181	GO:0005515
ENSCHAG00000024182	
ENSCHAG00000024183	GO:0035091
ENSCHAG00000024184	GO:0042626
ENSCHAG00000024184	GO:0016887
ENSCHAG00000024184	GO:0055085
ENSCHAG00000024184	GO:0016021
ENSCHAG00000024184	GO:0005524
ENSCHAG00000024184	GO:0046686
ENSCHAG00000024185	GO:0016705
ENSCHAG00000024185	GO:0005506
ENSCHAG00000024185	GO:0020037
ENSCHAG00000024185	GO:0055114
ENSCHAG00000024186	GO:0007219
ENSCHAG00000024186	GO:0016567
ENSCHAG00000024187	GO:0031072
ENSCHAG00000024187	GO:0042476
ENSCHAG00000024187	GO:0051082
ENSCHAG00000024188	GO:0003980
ENSCHAG00000024188	GO:0006486
ENSCHAG00000024189	GO:0007596
ENSCHAG00000024189	GO:0006508
ENSCHAG00000024189	GO:0004252
ENSCHAG00000024189	GO:0005576
ENSCHAG00000024189	GO:0005509
ENSCHAG00000024190	GO:0006164
ENSCHAG00000024190	GO:0003824
ENSCHAG00000024190	GO:0003937
ENSCHAG00000024190	GO:0004643
ENSCHAG00000024192	GO:0007219
ENSCHAG00000024192	GO:0016567
ENSCHAG00000024193	GO:0071526
ENSCHAG00000024193	GO:0017154
ENSCHAG00000024193	GO:0004713
ENSCHAG00000024193	GO:0007169
ENSCHAG00000024193	GO:0004714
ENSCHAG00000024193	GO:0016021
ENSCHAG00000024193	GO:0006468
ENSCHAG00000024193	GO:0004672
ENSCHAG00000024193	GO:0005524
ENSCHAG00000024193	GO:0005515
ENSCHAG00000024193	GO:0001889
ENSCHAG00000024193	GO:0031017
ENSCHAG00000024193	GO:0021522
ENSCHAG00000024193	GO:0021587
ENSCHAG00000024193	GO:0033339
ENSCHAG00000024193	GO:0016477
ENSCHAG00000024193	GO:0021549
ENSCHAG00000024193	GO:0021707
ENSCHAG00000024193	GO:0001764
ENSCHAG00000024193	GO:0014812
ENSCHAG00000024193	GO:0021953
ENSCHAG00000024194	GO:0008217
ENSCHAG00000024194	GO:0070006
ENSCHAG00000024194	GO:0005789
ENSCHAG00000024194	GO:0008237
ENSCHAG00000024194	GO:0006508
ENSCHAG00000024194	GO:0008270
ENSCHAG00000024194	GO:0019885
ENSCHAG00000024195	GO:0004674
ENSCHAG00000024195	GO:0006468
ENSCHAG00000024195	GO:0004672
ENSCHAG00000024195	GO:0005524
ENSCHAG00000024195	GO:0045292
ENSCHAG00000024196	GO:0006468
ENSCHAG00000024196	GO:0004672
ENSCHAG00000024196	GO:0005524
ENSCHAG00000024197	GO:0007264
ENSCHAG00000024197	GO:0005525
ENSCHAG00000024197	GO:0003924
ENSCHAG00000024198	GO:0004435
ENSCHAG00000024198	GO:0006629
ENSCHAG00000024198	GO:0008081
ENSCHAG00000024198	GO:0035556
ENSCHAG00000024198	GO:0007165
ENSCHAG00000024198	GO:0005509
ENSCHAG00000024199	GO:0006351
ENSCHAG00000024199	GO:0045892
ENSCHAG00000024199	GO:0003714
ENSCHAG00000024200	GO:0005634
ENSCHAG00000024202	GO:0004867
ENSCHAG00000024202	GO:0030414
ENSCHAG00000024202	GO:0005576
ENSCHAG00000024202	GO:0010466
ENSCHAG00000024203	
ENSCHAG00000024204	GO:0005891
ENSCHAG00000024204	GO:0005245
ENSCHAG00000024204	GO:0070588
ENSCHAG00000024204	GO:0005515
ENSCHAG00000024205	GO:0008146
ENSCHAG00000024206	
ENSCHAG00000024207	GO:0005515
ENSCHAG00000024208	GO:0007409
ENSCHAG00000024208	GO:0001889
ENSCHAG00000024208	GO:0007413
ENSCHAG00000024208	GO:2000253
ENSCHAG00000024208	GO:0006555
ENSCHAG00000024208	GO:0008610
ENSCHAG00000024208	GO:0007186
ENSCHAG00000024208	GO:0004930
ENSCHAG00000024208	GO:0016021
ENSCHAG00000024208	GO:0004949
ENSCHAG00000024210	GO:0017176
ENSCHAG00000024211	
ENSCHAG00000024212	GO:0006486
ENSCHAG00000024212	GO:0016020
ENSCHAG00000024213	GO:0060036
ENSCHAG00000024213	GO:0007634
ENSCHAG00000024213	GO:0045176
ENSCHAG00000024213	GO:0048069
ENSCHAG00000024213	GO:0048757
ENSCHAG00000024213	GO:0008333
ENSCHAG00000024213	GO:0015721
ENSCHAG00000024213	GO:0043485
ENSCHAG00000024213	GO:0006886
ENSCHAG00000024213	GO:0016192
ENSCHAG00000024213	GO:0005515
ENSCHAG00000024214	
ENSCHAG00000024215	GO:0016021
ENSCHAG00000024216	GO:0017119
ENSCHAG00000024216	GO:0006891
ENSCHAG00000024217	GO:0015074
ENSCHAG00000024217	GO:0008270
ENSCHAG00000024217	GO:0003676
ENSCHAG00000024218	GO:0004995
ENSCHAG00000024218	GO:0005886
ENSCHAG00000024218	GO:0007186
ENSCHAG00000024218	GO:0004930
ENSCHAG00000024218	GO:0016021
ENSCHAG00000024219	
ENSCHAG00000024220	
ENSCHAG00000024223	GO:0006351
ENSCHAG00000024223	GO:0006338
ENSCHAG00000024223	GO:0031011
ENSCHAG00000024223	GO:0006281
ENSCHAG00000024223	GO:0016887
ENSCHAG00000024223	GO:0005634
ENSCHAG00000024223	GO:0003677
ENSCHAG00000024223	GO:0005524
ENSCHAG00000024225	GO:0042981
ENSCHAG00000024226	GO:0030097
ENSCHAG00000024226	GO:0061515
ENSCHAG00000024226	
ENSCHAG00000024227	
ENSCHAG00000024228	GO:0003700
ENSCHAG00000024228	GO:0006355
ENSCHAG00000024228	GO:0008270
ENSCHAG00000024228	GO:0043565
ENSCHAG00000024229	GO:0005886
ENSCHAG00000024229	GO:0016020
ENSCHAG00000024230	GO:0007165
ENSCHAG00000024230	GO:0005515
ENSCHAG00000024232	GO:0005096
ENSCHAG00000024232	GO:0005515
ENSCHAG00000024233	GO:0005509
ENSCHAG00000024234	GO:1990904
ENSCHAG00000024234	GO:0003723
ENSCHAG00000024234	GO:0003676
ENSCHAG00000024235	GO:0005886
ENSCHAG00000024235	GO:0016020
ENSCHAG00000024236	GO:0016779
ENSCHAG00000024236	GO:0009058
ENSCHAG00000024236	
ENSCHAG00000024237	
ENSCHAG00000024239	GO:1904103
ENSCHAG00000024239	GO:0060415
ENSCHAG00000024239	GO:0007030
ENSCHAG00000024239	GO:0007160
ENSCHAG00000024239	GO:0043123
ENSCHAG00000024240	GO:0005515
ENSCHAG00000024241	GO:0030170
ENSCHAG00000024241	GO:0009058
ENSCHAG00000024241	GO:0003824
ENSCHAG00000024242	GO:0004722
ENSCHAG00000024242	GO:0043169
ENSCHAG00000024242	GO:0016791
ENSCHAG00000024242	GO:0006470
ENSCHAG00000024245	GO:0051879
ENSCHAG00000024245	GO:0060271
ENSCHAG00000024245	GO:0061371
ENSCHAG00000024245	GO:0032474
ENSCHAG00000024245	GO:0005515
ENSCHAG00000024246	
ENSCHAG00000024247	GO:0043044
ENSCHAG00000024247	GO:0005524
ENSCHAG00000024247	GO:0005515
ENSCHAG00000024248	
ENSCHAG00000024249	GO:0005319
ENSCHAG00000024249	GO:0006869
ENSCHAG00000024250	GO:0006699
ENSCHAG00000024250	GO:0031957
ENSCHAG00000024250	GO:0015245
ENSCHAG00000024250	GO:0004467
ENSCHAG00000024250	GO:0016021
ENSCHAG00000024251	GO:0006433
ENSCHAG00000024251	GO:0004827
ENSCHAG00000024251	GO:0006418
ENSCHAG00000024251	GO:0004812
ENSCHAG00000024251	GO:0000166
ENSCHAG00000024251	GO:0005737
ENSCHAG00000024251	GO:0005524
ENSCHAG00000024252	GO:0016791
ENSCHAG00000024252	GO:0016311
ENSCHAG00000024252	GO:0004725
ENSCHAG00000024252	GO:0006470
ENSCHAG00000024252	GO:0016020
ENSCHAG00000024252	GO:0005515
ENSCHAG00000024253	GO:0048332
ENSCHAG00000024254	
ENSCHAG00000024255	GO:0003839
ENSCHAG00000024255	GO:0006751
ENSCHAG00000024258	GO:0004867
ENSCHAG00000024258	GO:0005615
ENSCHAG00000024259	
ENSCHAG00000024260	
ENSCHAG00000024261	GO:0006468
ENSCHAG00000024261	GO:0004672
ENSCHAG00000024261	GO:0005524
ENSCHAG00000024262	GO:0048812
ENSCHAG00000024262	GO:0014065
ENSCHAG00000024264	GO:0022857
ENSCHAG00000024264	GO:0055085
ENSCHAG00000024264	GO:0016021
ENSCHAG00000024265	GO:0071456
ENSCHAG00000024265	GO:0008286
ENSCHAG00000024265	GO:0005158
ENSCHAG00000024266	
ENSCHAG00000024267	GO:0007172
ENSCHAG00000024267	GO:0005925
ENSCHAG00000024267	GO:0004713
ENSCHAG00000024267	GO:0005856
ENSCHAG00000024267	GO:0006468
ENSCHAG00000024267	GO:0004672
ENSCHAG00000024267	GO:0005524
